soc_code,vector_type,vector_json
47-2073.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5542857142857143,""ria_E"":0.18,""ria_I"":0.4185714285714286,""ria_R"":1,""ria_S"":0.16285714285714284,""mot_data"":0.48642857142857143,""mot_ideas"":0.2807142857142857,""apt_verbal"":0.5585,""mot_people"":0.17142857142857143,""mot_things"":0.7771428571428571,""apt_logical"":0.5751999999999999,""apt_numerical"":0.4465}"
47-2081.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.32857142857142857,""ria_C"":0.44857142857142857,""ria_E"":0.14285714285714285,""ria_I"":0.27999999999999997,""ria_R"":1,""ria_S"":0.16857142857142857,""mot_data"":0.36428571428571427,""mot_ideas"":0.30428571428571427,""apt_verbal"":0.5585,""mot_people"":0.1557142857142857,""mot_things"":0.7242857142857143,""apt_logical"":0.5651999999999999,""apt_numerical"":0.5125}"
47-2082.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.24714285714285714,""ria_C"":0.49142857142857144,""ria_E"":0.1542857142857143,""ria_I"":0.23428571428571426,""ria_R"":0.9271428571428572,""ria_S"":0.20714285714285713,""mot_data"":0.3628571428571429,""mot_ideas"":0.24071428571428571,""apt_verbal"":0.5037499999999999,""mot_people"":0.18071428571428572,""mot_things"":0.7092857142857143,""apt_logical"":0.5248,""apt_numerical"":0.3525}"
47-2111.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.17714285714285713,""ria_C"":0.5842857142857143,""ria_E"":0.25857142857142856,""ria_I"":0.38571428571428573,""ria_R"":1,""ria_S"":0.18857142857142858,""mot_data"":0.485,""mot_ideas"":0.2814285714285714,""apt_verbal"":0.64125,""mot_people"":0.2235714285714286,""mot_things"":0.7921428571428571,""apt_logical"":0.7203999999999999,""apt_numerical"":0.62}"
47-2121.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.33285714285714285,""ria_C"":0.5128571428571428,""ria_E"":0.23857142857142857,""ria_I"":0.29857142857142854,""ria_R"":0.9028571428571429,""ria_S"":0.24,""mot_data"":0.4057142857142857,""mot_ideas"":0.3157142857142857,""apt_verbal"":0.5494999999999999,""mot_people"":0.23928571428571427,""mot_things"":0.7078571428571429,""apt_logical"":0.5851999999999999,""apt_numerical"":0.49850000000000005}"
47-2131.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.18571428571428572,""ria_C"":0.5671428571428572,""ria_E"":0.14285714285714285,""ria_I"":0.2542857142857143,""ria_R"":0.9685714285714286,""ria_S"":0.15,""mot_data"":0.4107142857142857,""mot_ideas"":0.22,""apt_verbal"":0.53825,""mot_people"":0.1464285714285714,""mot_things"":0.7678571428571429,""apt_logical"":0.54,""apt_numerical"":0.45649999999999996}"
47-2132.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.6071428571428571,""ria_E"":0.14285714285714285,""ria_I"":0.3457142857142857,""ria_R"":0.9885714285714285,""ria_S"":0.17714285714285713,""mot_data"":0.4764285714285714,""mot_ideas"":0.24428571428571427,""apt_verbal"":0.5655,""mot_people"":0.15999999999999998,""mot_things"":0.7978571428571428,""apt_logical"":0.5751999999999999,""apt_numerical"":0.5095000000000001}"
47-2141.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.35857142857142854,""ria_C"":0.5,""ria_E"":0.14285714285714285,""ria_I"":0.21,""ria_R"":1,""ria_S"":0.18,""mot_data"":0.355,""mot_ideas"":0.28428571428571425,""apt_verbal"":0.514,""mot_people"":0.16142857142857142,""mot_things"":0.75,""apt_logical"":0.5048,""apt_numerical"":0.4265}"
47-2142.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4242857142857143,""ria_C"":0.5571428571428572,""ria_E"":0.16285714285714284,""ria_I"":0.14285714285714285,""ria_R"":0.8371428571428572,""ria_S"":0.22571428571428573,""mot_data"":0.35,""mot_ideas"":0.2835714285714286,""apt_verbal"":0.5247499999999999,""mot_people"":0.19428571428571428,""mot_things"":0.6971428571428572,""apt_logical"":0.5256000000000001,""apt_numerical"":0.45149999999999996}"
47-2151.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5057142857142857,""ria_E"":0.16285714285714284,""ria_I"":0.34714285714285714,""ria_R"":1,""ria_S"":0.18571428571428572,""mot_data"":0.4264285714285714,""mot_ideas"":0.245,""apt_verbal"":0.56175,""mot_people"":0.17428571428571427,""mot_things"":0.7528571428571429,""apt_logical"":0.5403999999999999,""apt_numerical"":0.43550000000000005}"
47-2152.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5314285714285715,""ria_E"":0.14285714285714285,""ria_I"":0.31428571428571433,""ria_R"":1,""ria_S"":0.1657142857142857,""mot_data"":0.42285714285714293,""mot_ideas"":0.2285714285714286,""apt_verbal"":0.58825,""mot_people"":0.15428571428571428,""mot_things"":0.7657142857142858,""apt_logical"":0.6599999999999999,""apt_numerical"":0.5685}"
47-2152.04,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.16142857142857142,""ria_C"":0.5228571428571429,""ria_E"":0.2285714285714286,""ria_I"":0.3842857142857143,""ria_R"":1,""ria_S"":0.24285714285714285,""mot_data"":0.4535714285714286,""mot_ideas"":0.27285714285714285,""apt_verbal"":0.6739999999999999,""mot_people"":0.2357142857142857,""mot_things"":0.7614285714285715,""apt_logical"":0.6104,""apt_numerical"":0.5435000000000001}"
47-2161.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.3657142857142857,""ria_C"":0.4714285714285714,""ria_E"":0.15,""ria_I"":0.22285714285714286,""ria_R"":1,""ria_S"":0.19714285714285712,""mot_data"":0.34714285714285714,""mot_ideas"":0.29428571428571426,""apt_verbal"":0.5547500000000001,""mot_people"":0.17357142857142854,""mot_things"":0.7357142857142858,""apt_logical"":0.5700000000000001,""apt_numerical"":0.45099999999999996}"
47-2171.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.16,""ria_C"":0.5,""ria_E"":0.19,""ria_I"":0.31142857142857144,""ria_R"":1,""ria_S"":0.17142857142857143,""mot_data"":0.4057142857142857,""mot_ideas"":0.2357142857142857,""apt_verbal"":0.51325,""mot_people"":0.18071428571428572,""mot_things"":0.75,""apt_logical"":0.5751999999999999,""apt_numerical"":0.5025000000000001}"
47-2181.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.17285714285714285,""ria_C"":0.5057142857142857,""ria_E"":0.22714285714285715,""ria_I"":0.18571428571428572,""ria_R"":1,""ria_S"":0.21142857142857144,""mot_data"":0.3457142857142857,""mot_ideas"":0.17928571428571427,""apt_verbal"":0.556,""mot_people"":0.2192857142857143,""mot_things"":0.7528571428571429,""apt_logical"":0.5900000000000001,""apt_numerical"":0.479}"
47-2211.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.22142857142857145,""ria_C"":0.5114285714285715,""ria_E"":0.14285714285714285,""ria_I"":0.2957142857142857,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.4035714285714286,""mot_ideas"":0.25857142857142856,""apt_verbal"":0.591,""mot_people"":0.14285714285714285,""mot_things"":0.7557142857142858,""apt_logical"":0.5944,""apt_numerical"":0.638}"
47-2221.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.20142857142857143,""ria_C"":0.5328571428571428,""ria_E"":0.17714285714285713,""ria_I"":0.3985714285714286,""ria_R"":1,""ria_S"":0.16714285714285712,""mot_data"":0.4657142857142857,""mot_ideas"":0.3,""apt_verbal"":0.5627500000000001,""mot_people"":0.17214285714285713,""mot_things"":0.7664285714285715,""apt_logical"":0.6252,""apt_numerical"":0.53}"
47-2231.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.19857142857142857,""ria_C"":0.5828571428571429,""ria_E"":0.24714285714285714,""ria_I"":0.37857142857142856,""ria_R"":1,""ria_S"":0.16999999999999998,""mot_data"":0.4807142857142857,""mot_ideas"":0.2885714285714286,""apt_verbal"":0.5847499999999999,""mot_people"":0.20857142857142857,""mot_things"":0.7914285714285714,""apt_logical"":0.6152,""apt_numerical"":0.5599999999999999}"
47-3011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.22428571428571428,""ria_C"":0.4757142857142857,""ria_E"":0.14285714285714285,""ria_I"":0.19285714285714287,""ria_R"":1,""ria_S"":0.26857142857142857,""mot_data"":0.3342857142857143,""mot_ideas"":0.20857142857142857,""apt_verbal"":0.50625,""mot_people"":0.2057142857142857,""mot_things"":0.7378571428571429,""apt_logical"":0.5351999999999999,""apt_numerical"":0.4885}"
47-3012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.19999999999999998,""ria_C"":0.4942857142857143,""ria_E"":0.23,""ria_I"":0.1842857142857143,""ria_R"":0.9871428571428572,""ria_S"":0.3057142857142857,""mot_data"":0.3392857142857143,""mot_ideas"":0.19214285714285714,""apt_verbal"":0.56375,""mot_people"":0.26785714285714285,""mot_things"":0.7407142857142858,""apt_logical"":0.5748,""apt_numerical"":0.5485}"
47-3013.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5628571428571428,""ria_E"":0.14285714285714285,""ria_I"":0.3157142857142857,""ria_R"":1,""ria_S"":0.2928571428571428,""mot_data"":0.4392857142857143,""mot_ideas"":0.2292857142857143,""apt_verbal"":0.56425,""mot_people"":0.21785714285714283,""mot_things"":0.7814285714285714,""apt_logical"":0.5751999999999999,""apt_numerical"":0.5075}"
47-3014.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.2542857142857143,""ria_C"":0.4957142857142857,""ria_E"":0.1942857142857143,""ria_I"":0.15857142857142859,""ria_R"":0.9314285714285714,""ria_S"":0.34714285714285714,""mot_data"":0.3271428571428572,""mot_ideas"":0.20642857142857143,""apt_verbal"":0.5119999999999999,""mot_people"":0.27071428571428574,""mot_things"":0.7135714285714285,""apt_logical"":0.5204,""apt_numerical"":0.28500000000000003}"
47-3015.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5228571428571429,""ria_E"":0.17857142857142858,""ria_I"":0.19571428571428573,""ria_R"":0.9942857142857143,""ria_S"":0.26571428571428574,""mot_data"":0.3592857142857143,""mot_ideas"":0.1692857142857143,""apt_verbal"":0.51325,""mot_people"":0.22214285714285714,""mot_things"":0.7585714285714287,""apt_logical"":0.5551999999999999,""apt_numerical"":0.506}"
47-3016.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5157142857142857,""ria_E"":0.20142857142857143,""ria_I"":0.14285714285714285,""ria_R"":0.9928571428571429,""ria_S"":0.27999999999999997,""mot_data"":0.3292857142857143,""mot_ideas"":0.14285714285714285,""apt_verbal"":0.5185,""mot_people"":0.24071428571428571,""mot_things"":0.7542857142857142,""apt_logical"":0.5703999999999999,""apt_numerical"":0.507}"
47-4011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.1742857142857143,""ria_C"":0.7728571428571429,""ria_E"":0.3071428571428571,""ria_I"":0.5857142857142856,""ria_R"":0.8814285714285715,""ria_S"":0.20857142857142857,""mot_data"":0.6792857142857143,""mot_ideas"":0.37999999999999995,""apt_verbal"":0.76475,""mot_people"":0.25785714285714284,""mot_things"":0.8271428571428572,""apt_logical"":0.7248,""apt_numerical"":0.61}"
47-4011.01,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.8471428571428571,""ria_E"":0.47714285714285715,""ria_I"":0.5957142857142858,""ria_R"":0.6471428571428571,""ria_S"":0.26999999999999996,""mot_data"":0.7214285714285714,""mot_ideas"":0.36928571428571433,""apt_verbal"":0.7689999999999999,""mot_people"":0.37357142857142855,""mot_things"":0.7471428571428571,""apt_logical"":0.71,""apt_numerical"":0.725}"
47-4021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5599999999999999,""ria_E"":0.1742857142857143,""ria_I"":0.3485714285714286,""ria_R"":1,""ria_S"":0.19714285714285712,""mot_data"":0.4542857142857143,""mot_ideas"":0.24571428571428572,""apt_verbal"":0.6275000000000001,""mot_people"":0.18571428571428572,""mot_things"":0.78,""apt_logical"":0.6799999999999999,""apt_numerical"":0.5}"
47-4031.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.19285714285714287,""ria_C"":0.5257142857142857,""ria_E"":0.14285714285714285,""ria_I"":0.29714285714285715,""ria_R"":1,""ria_S"":0.19285714285714287,""mot_data"":0.4114285714285714,""mot_ideas"":0.245,""apt_verbal"":0.5305,""mot_people"":0.16785714285714287,""mot_things"":0.7628571428571429,""apt_logical"":0.5348,""apt_numerical"":0.493}"
47-4041.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.6228571428571429,""ria_E"":0.16999999999999998,""ria_I"":0.3671428571428571,""ria_R"":1,""ria_S"":0.21142857142857144,""mot_data"":0.495,""mot_ideas"":0.255,""apt_verbal"":0.6645000000000001,""mot_people"":0.19071428571428573,""mot_things"":0.8114285714285714,""apt_logical"":0.6903999999999999,""apt_numerical"":0.48599999999999993}"
47-4051.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14857142857142858,""ria_C"":0.5028571428571429,""ria_E"":0.21,""ria_I"":0.24285714285714285,""ria_R"":1,""ria_S"":0.25285714285714284,""mot_data"":0.3728571428571429,""mot_ideas"":0.19571428571428573,""apt_verbal"":0.5750000000000001,""mot_people"":0.23142857142857143,""mot_things"":0.7514285714285714,""apt_logical"":0.58,""apt_numerical"":0.458}"
47-4061.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5871428571428572,""ria_E"":0.14285714285714285,""ria_I"":0.24285714285714285,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.41500000000000004,""mot_ideas"":0.19285714285714284,""apt_verbal"":0.54125,""mot_people"":0.14285714285714285,""mot_things"":0.7935714285714286,""apt_logical"":0.6048,""apt_numerical"":0.4715}"
47-4071.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.6085714285714285,""ria_E"":0.16999999999999998,""ria_I"":0.2957142857142857,""ria_R"":1,""ria_S"":0.20714285714285713,""mot_data"":0.4521428571428571,""mot_ideas"":0.21928571428571428,""apt_verbal"":0.5815,""mot_people"":0.18857142857142856,""mot_things"":0.8042857142857143,""apt_logical"":0.5948,""apt_numerical"":0.5035000000000001}"
47-4091.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.2814285714285714,""ria_C"":0.4857142857142857,""ria_E"":0.1742857142857143,""ria_I"":0.2285714285714286,""ria_R"":0.99,""ria_S"":0.18571428571428572,""mot_data"":0.35714285714285715,""mot_ideas"":0.255,""apt_verbal"":0.6002500000000001,""mot_people"":0.18,""mot_things"":0.7378571428571429,""apt_logical"":0.6096000000000001,""apt_numerical"":0.43450000000000005}"
47-4099.03,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.21428571428571427,""ria_C"":0.6414285714285715,""ria_E"":0.31285714285714283,""ria_I"":0.46,""ria_R"":0.8585714285714285,""ria_S"":0.33,""mot_data"":0.5507142857142857,""mot_ideas"":0.33714285714285713,""apt_verbal"":0.60875,""mot_people"":0.3214285714285714,""mot_things"":0.75,""apt_logical"":0.6352,""apt_numerical"":0.5650000000000001}"
47-5011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.52,""ria_E"":0.23428571428571426,""ria_I"":0.3628571428571429,""ria_R"":1,""ria_S"":0.1442857142857143,""mot_data"":0.44142857142857145,""mot_ideas"":0.2528571428571429,""apt_verbal"":0.6087499999999999,""mot_people"":0.18928571428571428,""mot_things"":0.76,""apt_logical"":0.6256,""apt_numerical"":0.5349999999999999}"
47-5012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5399999999999999,""ria_E"":0.31428571428571433,""ria_I"":0.4342857142857143,""ria_R"":1,""ria_S"":0.1657142857142857,""mot_data"":0.4871428571428571,""mot_ideas"":0.2885714285714286,""apt_verbal"":0.6405000000000001,""mot_people"":0.24000000000000002,""mot_things"":0.77,""apt_logical"":0.6556,""apt_numerical"":0.5635}"
47-5013.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5814285714285715,""ria_E"":0.26,""ria_I"":0.3685714285714286,""ria_R"":1,""ria_S"":0.17142857142857143,""mot_data"":0.4750000000000001,""mot_ideas"":0.2557142857142857,""apt_verbal"":0.6195,""mot_people"":0.21571428571428572,""mot_things"":0.7907142857142857,""apt_logical"":0.6396,""apt_numerical"":0.6115}"
47-5022.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5071428571428571,""ria_E"":0.14285714285714285,""ria_I"":0.34285714285714286,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.425,""mot_ideas"":0.24285714285714285,""apt_verbal"":0.5817500000000001,""mot_people"":0.14285714285714285,""mot_things"":0.7535714285714286,""apt_logical"":0.5599999999999999,""apt_numerical"":0.45600000000000007}"
47-5023.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.16285714285714284,""ria_C"":0.5242857142857142,""ria_E"":0.24285714285714285,""ria_I"":0.5214285714285715,""ria_R"":1,""ria_S"":0.1742857142857143,""mot_data"":0.5228571428571429,""mot_ideas"":0.34214285714285714,""apt_verbal"":0.57875,""mot_people"":0.20857142857142857,""mot_things"":0.7621428571428571,""apt_logical"":0.61,""apt_numerical"":0.47400000000000003}"
47-5032.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.17857142857142858,""ria_C"":0.5985714285714286,""ria_E"":0.26142857142857145,""ria_I"":0.5385714285714286,""ria_R"":0.9857142857142858,""ria_S"":0.18571428571428572,""mot_data"":0.5685714285714286,""mot_ideas"":0.3585714285714286,""apt_verbal"":0.6495,""mot_people"":0.2235714285714286,""mot_things"":0.7921428571428573,""apt_logical"":0.7056,""apt_numerical"":0.5734999999999999}"
47-5041.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5814285714285715,""ria_E"":0.19142857142857145,""ria_I"":0.35714285714285715,""ria_R"":0.9957142857142857,""ria_S"":0.14857142857142858,""mot_data"":0.4692857142857143,""mot_ideas"":0.25,""apt_verbal"":0.53325,""mot_people"":0.17,""mot_things"":0.7885714285714286,""apt_logical"":0.6148,""apt_numerical"":0.4154999999999999}"
47-5043.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.47714285714285715,""ria_E"":0.1442857142857143,""ria_I"":0.3514285714285714,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.41428571428571426,""mot_ideas"":0.24714285714285714,""apt_verbal"":0.52175,""mot_people"":0.14357142857142857,""mot_things"":0.7385714285714285,""apt_logical"":0.5903999999999999,""apt_numerical"":0.4154999999999999}"
47-5044.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5285714285714286,""ria_E"":0.14285714285714285,""ria_I"":0.3071428571428571,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.4178571428571428,""mot_ideas"":0.22499999999999998,""apt_verbal"":0.5387500000000001,""mot_people"":0.14285714285714285,""mot_things"":0.7642857142857142,""apt_logical"":0.5651999999999999,""apt_numerical"":0.4065}"
47-5051.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.24857142857142858,""ria_C"":0.4557142857142857,""ria_E"":0.16714285714285712,""ria_I"":0.2957142857142857,""ria_R"":0.9985714285714286,""ria_S"":0.18,""mot_data"":0.37571428571428567,""mot_ideas"":0.27214285714285713,""apt_verbal"":0.513,""mot_people"":0.17357142857142854,""mot_things"":0.7271428571428571,""apt_logical"":0.5356,""apt_numerical"":0.4285}"
47-5071.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.47000000000000003,""ria_E"":0.14285714285714285,""ria_I"":0.2557142857142857,""ria_R"":1,""ria_S"":0.14285714285714285,""mot_data"":0.3628571428571429,""mot_ideas"":0.1992857142857143,""apt_verbal"":0.4942500000000001,""mot_people"":0.14285714285714285,""mot_things"":0.735,""apt_logical"":0.5651999999999999,""apt_numerical"":0.4245}"
47-5081.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.5271428571428571,""ria_E"":0.22571428571428573,""ria_I"":0.3057142857142857,""ria_R"":1,""ria_S"":0.2557142857142857,""mot_data"":0.4164285714285714,""mot_ideas"":0.22428571428571428,""apt_verbal"":0.56975,""mot_people"":0.24071428571428571,""mot_things"":0.7635714285714286,""apt_logical"":0.6048,""apt_numerical"":0.495}"
