soc_code,occupation_title,element_name,holland_code,scale_id,data_value
51-9111.00,Packaging and Filling Machine Operators and Tenders,Artistic,A,OI,1
51-9111.00,Packaging and Filling Machine Operators and Tenders,Social,S,OI,1.02
51-9111.00,Packaging and Filling Machine Operators and Tenders,Enterprising,E,OI,1.84
51-9111.00,Packaging and Filling Machine Operators and Tenders,Conventional,C,OI,4.91
51-9123.00,"Painting, Coating, and Decorating Workers",Realistic,R,OI,6.93
51-9123.00,"Painting, Coating, and Decorating Workers",Investigative,I,OI,1.34
51-9123.00,"Painting, Coating, and Decorating Workers",Artistic,A,OI,3.42
51-9123.00,"Painting, Coating, and Decorating Workers",Social,S,OI,1.57
51-9123.00,"Painting, Coating, and Decorating Workers",Enterprising,E,OI,1
51-9123.00,"Painting, Coating, and Decorating Workers",Conventional,C,OI,3.4
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Realistic,R,OI,6.98
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Investigative,I,OI,1.49
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Artistic,A,OI,2.11
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Social,S,OI,1.23
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Enterprising,E,OI,1.05
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Conventional,C,OI,3.64
51-9141.00,Semiconductor Processing Technicians,Realistic,R,OI,6.4
51-9141.00,Semiconductor Processing Technicians,Investigative,I,OI,3.07
51-9141.00,Semiconductor Processing Technicians,Artistic,A,OI,1
51-9141.00,Semiconductor Processing Technicians,Social,S,OI,1.11
51-9141.00,Semiconductor Processing Technicians,Enterprising,E,OI,1.46
51-9141.00,Semiconductor Processing Technicians,Conventional,C,OI,5.15
51-9151.00,Photographic Process Workers and Processing Machine Operators,Realistic,R,OI,5.49
51-9151.00,Photographic Process Workers and Processing Machine Operators,Investigative,I,OI,2.13
51-9151.00,Photographic Process Workers and Processing Machine Operators,Artistic,A,OI,2.92
51-9151.00,Photographic Process Workers and Processing Machine Operators,Social,S,OI,1.11
51-9151.00,Photographic Process Workers and Processing Machine Operators,Enterprising,E,OI,1.11
51-9151.00,Photographic Process Workers and Processing Machine Operators,Conventional,C,OI,5.19
51-9161.00,Computer Numerically Controlled Tool Operators,Realistic,R,OI,6.44
51-9161.00,Computer Numerically Controlled Tool Operators,Investigative,I,OI,2.88
51-9161.00,Computer Numerically Controlled Tool Operators,Artistic,A,OI,1.19
51-9161.00,Computer Numerically Controlled Tool Operators,Social,S,OI,1
51-9161.00,Computer Numerically Controlled Tool Operators,Enterprising,E,OI,1.37
51-9161.00,Computer Numerically Controlled Tool Operators,Conventional,C,OI,5.39
51-9162.00,Computer Numerically Controlled Tool Programmers,Realistic,R,OI,4.88
51-9162.00,Computer Numerically Controlled Tool Programmers,Investigative,I,OI,3.62
51-9162.00,Computer Numerically Controlled Tool Programmers,Artistic,A,OI,1.53
51-9162.00,Computer Numerically Controlled Tool Programmers,Social,S,OI,1.45
51-9162.00,Computer Numerically Controlled Tool Programmers,Enterprising,E,OI,1.68
51-9162.00,Computer Numerically Controlled Tool Programmers,Conventional,C,OI,5.92
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Realistic,R,OI,6.49
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Investigative,I,OI,2.06
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Artistic,A,OI,1.08
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Social,S,OI,1
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Enterprising,E,OI,1.11
51-9191.00,Adhesive Bonding Machine Operators and Tenders,Conventional,C,OI,4.39
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Realistic,R,OI,7
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Investigative,I,OI,1.68
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Artistic,A,OI,1
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Social,S,OI,1
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Enterprising,E,OI,1
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",Conventional,C,OI,4.41
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Realistic,R,OI,6.99
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Investigative,I,OI,2.32
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Artistic,A,OI,1
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Social,S,OI,1.41
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Enterprising,E,OI,1.12
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,Conventional,C,OI,4.29
51-9194.00,Etchers and Engravers,Realistic,R,OI,6.52
51-9194.00,Etchers and Engravers,Investigative,I,OI,2.45
51-9194.00,Etchers and Engravers,Artistic,A,OI,3.75
51-9194.00,Etchers and Engravers,Social,S,OI,1.38
51-9194.00,Etchers and Engravers,Enterprising,E,OI,1
51-9194.00,Etchers and Engravers,Conventional,C,OI,3.44
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Realistic,R,OI,6.64
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Investigative,I,OI,2.25
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Artistic,A,OI,2.14
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Social,S,OI,1.01
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Enterprising,E,OI,1
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Conventional,C,OI,4.29
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Realistic,R,OI,7
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Investigative,I,OI,1.88
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Artistic,A,OI,3.83
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Social,S,OI,1.23
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Enterprising,E,OI,1
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Conventional,C,OI,3.75
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Realistic,R,OI,6.79
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Investigative,I,OI,2.5
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Artistic,A,OI,1.46
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Social,S,OI,1
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Enterprising,E,OI,1.48
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Conventional,C,OI,5.12
51-9195.05,"Potters, Manufacturing",Realistic,R,OI,6.92
51-9195.05,"Potters, Manufacturing",Investigative,I,OI,1.64
51-9195.05,"Potters, Manufacturing",Artistic,A,OI,2.16
51-9195.05,"Potters, Manufacturing",Social,S,OI,1
51-9195.05,"Potters, Manufacturing",Enterprising,E,OI,1.19
51-9195.05,"Potters, Manufacturing",Conventional,C,OI,3.69
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Realistic,R,OI,6.53
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Investigative,I,OI,1.72
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Artistic,A,OI,1.26
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Social,S,OI,1
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Enterprising,E,OI,1.45
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Conventional,C,OI,4.55
51-9197.00,Tire Builders,Realistic,R,OI,7
51-9197.00,Tire Builders,Investigative,I,OI,2.28
51-9197.00,Tire Builders,Artistic,A,OI,1
51-9197.00,Tire Builders,Social,S,OI,1.09
51-9197.00,Tire Builders,Enterprising,E,OI,1
51-9197.00,Tire Builders,Conventional,C,OI,3.78
51-9198.00,Helpers--Production Workers,Realistic,R,OI,6.54
51-9198.00,Helpers--Production Workers,Investigative,I,OI,1.3
51-9198.00,Helpers--Production Workers,Artistic,A,OI,1.14
51-9198.00,Helpers--Production Workers,Social,S,OI,1.67
51-9198.00,Helpers--Production Workers,Enterprising,E,OI,1.89
51-9198.00,Helpers--Production Workers,Conventional,C,OI,4.4
53-1041.00,Aircraft Cargo Handling Supervisors,Realistic,R,OI,4.6
53-1041.00,Aircraft Cargo Handling Supervisors,Investigative,I,OI,2.19
53-1041.00,Aircraft Cargo Handling Supervisors,Artistic,A,OI,1
53-1041.00,Aircraft Cargo Handling Supervisors,Social,S,OI,2.47
53-1041.00,Aircraft Cargo Handling Supervisors,Enterprising,E,OI,5.37
53-1041.00,Aircraft Cargo Handling Supervisors,Conventional,C,OI,4.79
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Realistic,R,OI,3.38
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Investigative,I,OI,1.13
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Artistic,A,OI,1.11
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Social,S,OI,3.73
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Enterprising,E,OI,6.16
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Conventional,C,OI,4.88
53-1042.01,Recycling Coordinators,Realistic,R,OI,4
53-1042.01,Recycling Coordinators,Investigative,I,OI,2.25
53-1042.01,Recycling Coordinators,Artistic,A,OI,1
53-1042.01,Recycling Coordinators,Social,S,OI,3.37
53-1042.01,Recycling Coordinators,Enterprising,E,OI,4.77
53-1042.01,Recycling Coordinators,Conventional,C,OI,4.57
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Realistic,R,OI,4.76
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Investigative,I,OI,1.83
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Artistic,A,OI,1
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Social,S,OI,2.56
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Enterprising,E,OI,5.2
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Conventional,C,OI,4.79
53-1044.00,First-Line Supervisors of Passenger Attendants,Realistic,R,OI,2.6
53-1044.00,First-Line Supervisors of Passenger Attendants,Investigative,I,OI,1.05
53-1044.00,First-Line Supervisors of Passenger Attendants,Artistic,A,OI,1
53-1044.00,First-Line Supervisors of Passenger Attendants,Social,S,OI,4.08
53-1044.00,First-Line Supervisors of Passenger Attendants,Enterprising,E,OI,6.52
53-1044.00,First-Line Supervisors of Passenger Attendants,Conventional,C,OI,5.23
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Realistic,R,OI,4.74
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Investigative,I,OI,3.15
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Artistic,A,OI,1.44
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Social,S,OI,2.5
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Enterprising,E,OI,3.81
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Conventional,C,OI,4.7
53-2012.00,Commercial Pilots,Realistic,R,OI,4.79
53-2012.00,Commercial Pilots,Investigative,I,OI,2.55
53-2012.00,Commercial Pilots,Artistic,A,OI,1.1
53-2012.00,Commercial Pilots,Social,S,OI,2.57
53-2012.00,Commercial Pilots,Enterprising,E,OI,3.92
53-2012.00,Commercial Pilots,Conventional,C,OI,4.82
53-2021.00,Air Traffic Controllers,Realistic,R,OI,4.55
53-2021.00,Air Traffic Controllers,Investigative,I,OI,2.45
53-2021.00,Air Traffic Controllers,Artistic,A,OI,1
53-2021.00,Air Traffic Controllers,Social,S,OI,2.68
53-2021.00,Air Traffic Controllers,Enterprising,E,OI,4.29
53-2021.00,Air Traffic Controllers,Conventional,C,OI,4.99
53-2022.00,Airfield Operations Specialists,Realistic,R,OI,4.63
53-2022.00,Airfield Operations Specialists,Investigative,I,OI,3.54
53-2022.00,Airfield Operations Specialists,Artistic,A,OI,1
53-2022.00,Airfield Operations Specialists,Social,S,OI,2.49
53-2022.00,Airfield Operations Specialists,Enterprising,E,OI,4.47
53-2022.00,Airfield Operations Specialists,Conventional,C,OI,4.93
53-2031.00,Flight Attendants,Realistic,R,OI,4.04
53-2031.00,Flight Attendants,Investigative,I,OI,2.04
53-2031.00,Flight Attendants,Artistic,A,OI,1.27
53-2031.00,Flight Attendants,Social,S,OI,4.19
53-2031.00,Flight Attendants,Enterprising,E,OI,3.63
53-2031.00,Flight Attendants,Conventional,C,OI,4.41
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Realistic,R,OI,6.45
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Investigative,I,OI,2.45
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Artistic,A,OI,1
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Social,S,OI,4.73
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Enterprising,E,OI,1.53
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Conventional,C,OI,3.57
53-3031.00,Driver/Sales Workers,Realistic,R,OI,5.34
53-3031.00,Driver/Sales Workers,Investigative,I,OI,1
53-3031.00,Driver/Sales Workers,Artistic,A,OI,1
53-3031.00,Driver/Sales Workers,Social,S,OI,2.43
53-3031.00,Driver/Sales Workers,Enterprising,E,OI,3.67
53-3031.00,Driver/Sales Workers,Conventional,C,OI,4.67
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Realistic,R,OI,7
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Investigative,I,OI,1.92
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Artistic,A,OI,1
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Social,S,OI,1.33
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Enterprising,E,OI,1.3
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,Conventional,C,OI,4.1
53-3033.00,Light Truck Drivers,Realistic,R,OI,6.88
53-3033.00,Light Truck Drivers,Investigative,I,OI,1.54
53-3033.00,Light Truck Drivers,Artistic,A,OI,1.02
53-3033.00,Light Truck Drivers,Social,S,OI,1.36
53-3033.00,Light Truck Drivers,Enterprising,E,OI,2.1
53-3033.00,Light Truck Drivers,Conventional,C,OI,4.42
53-3051.00,"Bus Drivers, School",Realistic,R,OI,5.5
53-3051.00,"Bus Drivers, School",Investigative,I,OI,1.61
53-3051.00,"Bus Drivers, School",Artistic,A,OI,1.21
53-3051.00,"Bus Drivers, School",Social,S,OI,4.45
53-3051.00,"Bus Drivers, School",Enterprising,E,OI,2.18
53-3051.00,"Bus Drivers, School",Conventional,C,OI,4.7
53-3052.00,"Bus Drivers, Transit and Intercity",Realistic,R,OI,5.95
53-3052.00,"Bus Drivers, Transit and Intercity",Investigative,I,OI,1
53-3052.00,"Bus Drivers, Transit and Intercity",Artistic,A,OI,1
53-3052.00,"Bus Drivers, Transit and Intercity",Social,S,OI,3.6
53-3052.00,"Bus Drivers, Transit and Intercity",Enterprising,E,OI,2.81
53-3052.00,"Bus Drivers, Transit and Intercity",Conventional,C,OI,4.7
53-3053.00,Shuttle Drivers and Chauffeurs,Realistic,R,OI,6.5
53-3053.00,Shuttle Drivers and Chauffeurs,Investigative,I,OI,1
53-3053.00,Shuttle Drivers and Chauffeurs,Artistic,A,OI,1
53-3053.00,Shuttle Drivers and Chauffeurs,Social,S,OI,3.04
53-3053.00,Shuttle Drivers and Chauffeurs,Enterprising,E,OI,2.12
53-3053.00,Shuttle Drivers and Chauffeurs,Conventional,C,OI,4.16
53-3054.00,Taxi Drivers,Realistic,R,OI,5.73
53-3054.00,Taxi Drivers,Investigative,I,OI,1.1
53-3054.00,Taxi Drivers,Artistic,A,OI,1
53-3054.00,Taxi Drivers,Social,S,OI,2.8
53-3054.00,Taxi Drivers,Enterprising,E,OI,2.49
53-3054.00,Taxi Drivers,Conventional,C,OI,4.8
53-4011.00,Locomotive Engineers,Realistic,R,OI,7
53-4011.00,Locomotive Engineers,Investigative,I,OI,3.49
53-4011.00,Locomotive Engineers,Artistic,A,OI,1
53-4011.00,Locomotive Engineers,Social,S,OI,1.85
53-4011.00,Locomotive Engineers,Enterprising,E,OI,1.89
53-4011.00,Locomotive Engineers,Conventional,C,OI,4.65
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Realistic,R,OI,6.78
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Investigative,I,OI,2.02
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Artistic,A,OI,1
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Social,S,OI,1.76
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Enterprising,E,OI,2.07
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Conventional,C,OI,4.3
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Realistic,R,OI,7
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Investigative,I,OI,2.07
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Artistic,A,OI,1
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Social,S,OI,1.22
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Enterprising,E,OI,1.43
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Conventional,C,OI,4.25
53-4031.00,Railroad Conductors and Yardmasters,Realistic,R,OI,5.8
53-4031.00,Railroad Conductors and Yardmasters,Investigative,I,OI,1.97
53-4031.00,Railroad Conductors and Yardmasters,Artistic,A,OI,1
53-4031.00,Railroad Conductors and Yardmasters,Social,S,OI,1.85
53-4031.00,Railroad Conductors and Yardmasters,Enterprising,E,OI,3.77
53-4031.00,Railroad Conductors and Yardmasters,Conventional,C,OI,4.87
53-4041.00,Subway and Streetcar Operators,Realistic,R,OI,5.91
53-4041.00,Subway and Streetcar Operators,Investigative,I,OI,1.37
53-4041.00,Subway and Streetcar Operators,Artistic,A,OI,1
53-4041.00,Subway and Streetcar Operators,Social,S,OI,2.8
53-4041.00,Subway and Streetcar Operators,Enterprising,E,OI,2.28
53-4041.00,Subway and Streetcar Operators,Conventional,C,OI,4.26
53-5011.00,Sailors and Marine Oilers,Realistic,R,OI,6.97
53-5011.00,Sailors and Marine Oilers,Investigative,I,OI,2.62
53-5011.00,Sailors and Marine Oilers,Artistic,A,OI,1
53-5011.00,Sailors and Marine Oilers,Social,S,OI,1.24
53-5011.00,Sailors and Marine Oilers,Enterprising,E,OI,2.41
53-5011.00,Sailors and Marine Oilers,Conventional,C,OI,3.96
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Realistic,R,OI,5.61
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Investigative,I,OI,2.64
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Artistic,A,OI,1
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Social,S,OI,1.88
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Enterprising,E,OI,4.22
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Conventional,C,OI,4.56
53-5022.00,Motorboat Operators,Realistic,R,OI,6.54
53-5022.00,Motorboat Operators,Investigative,I,OI,2.22
53-5022.00,Motorboat Operators,Artistic,A,OI,1.12
53-5022.00,Motorboat Operators,Social,S,OI,1.99
53-5022.00,Motorboat Operators,Enterprising,E,OI,3.19
53-5022.00,Motorboat Operators,Conventional,C,OI,3.66
53-5031.00,Ship Engineers,Realistic,R,OI,6.44
53-5031.00,Ship Engineers,Investigative,I,OI,3.54
